seed,load,tau_ms,cv,policy,requests,on_time_fraction_pct,late_fraction_pct,shed_fraction_pct,normalized_network_waste
300,0.6,0.0,0.5,DA-BALS-EWMA-Cap,310,89.03225806451613,1.2903225806451613,9.67741935483871,0.0
300,0.6,0.0,0.5,DA-BALS-EWMA-Decay,310,89.03225806451613,1.2903225806451613,9.67741935483871,0.0
300,0.6,0.0,0.5,DA-BALS-Stabilized,310,89.03225806451613,1.2903225806451613,9.67741935483871,0.0
300,0.6,0.0,1.0,DA-BALS-EWMA,310,86.12903225806451,3.225806451612903,10.64516129032258,0.0
300,0.6,0.0,1.0,DA-BALS-EWMA-Cap,310,86.12903225806451,3.225806451612903,10.64516129032258,0.0
300,0.6,0.0,1.0,DA-BALS-EWMA-Decay,310,86.12903225806451,3.225806451612903,10.64516129032258,0.0
300,0.6,0.0,1.0,DA-BALS-Stabilized,310,86.12903225806451,3.225806451612903,10.64516129032258,0.0
300,0.6,10.0,0.0,DA-BALS-EWMA,310,89.35483870967742,1.2903225806451613,9.35483870967742,0.0
300,0.6,10.0,0.0,DA-BALS-EWMA-Cap,310,89.35483870967742,1.2903225806451613,9.35483870967742,0.0
300,0.6,10.0,0.0,DA-BALS-EWMA-Decay,310,89.35483870967742,1.2903225806451613,9.35483870967742,0.0
300,0.6,10.0,0.0,DA-BALS-Stabilized,310,89.35483870967742,1.2903225806451613,9.35483870967742,0.0
300,0.6,10.0,0.5,DA-BALS-EWMA,310,89.03225806451613,1.2903225806451613,9.67741935483871,0.0
300,0.6,10.0,0.5,DA-BALS-EWMA-Cap,310,89.03225806451613,1.2903225806451613,9.67741935483871,0.0
300,0.6,10.0,0.5,DA-BALS-EWMA-Decay,310,89.03225806451613,1.2903225806451613,9.67741935483871,0.0
300,0.6,10.0,0.5,DA-BALS-Stabilized,310,89.03225806451613,1.2903225806451613,9.67741935483871,0.0
300,0.6,10.0,1.0,DA-BALS-EWMA,310,86.45161290322581,3.5483870967741935,10.0,0.0
300,0.6,10.0,1.0,DA-BALS-EWMA-Cap,310,86.45161290322581,3.5483870967741935,10.0,0.0
300,0.6,10.0,1.0,DA-BALS-EWMA-Decay,310,86.45161290322581,3.5483870967741935,10.0,0.0
300,0.6,10.0,1.0,DA-BALS-Stabilized,310,86.45161290322581,3.5483870967741935,10.0,0.0
300,0.6,50.0,0.0,DA-BALS-EWMA,310,89.35483870967742,1.2903225806451613,9.35483870967742,0.0
300,0.6,50.0,0.0,DA-BALS-EWMA-Cap,310,89.35483870967742,1.2903225806451613,9.35483870967742,0.0
300,0.6,50.0,0.0,DA-BALS-EWMA-Decay,310,89.35483870967742,1.2903225806451613,9.35483870967742,0.0
300,0.6,50.0,0.0,DA-BALS-Stabilized,310,89.35483870967742,1.2903225806451613,9.35483870967742,0.0
300,0.6,50.0,0.5,DA-BALS-EWMA,310,89.03225806451613,1.2903225806451613,9.67741935483871,0.0
300,0.6,50.0,0.5,DA-BALS-EWMA-Cap,310,89.03225806451613,1.2903225806451613,9.67741935483871,0.0
300,0.6,50.0,0.5,DA-BALS-EWMA-Decay,310,89.03225806451613,1.2903225806451613,9.67741935483871,0.0
300,0.6,50.0,0.5,DA-BALS-Stabilized,310,89.03225806451613,1.2903225806451613,9.67741935483871,0.0
300,0.6,50.0,1.0,DA-BALS-EWMA,310,86.45161290322581,3.5483870967741935,10.0,0.0
300,0.6,50.0,1.0,DA-BALS-EWMA-Cap,310,86.45161290322581,3.5483870967741935,10.0,0.0
